"","firm_name","wikipedia"
"1112","COMMONWEALTH INDUSTRIES",
"1113","GTECH HOLDINGS",
"1114","LUCENT TECHNOLOGIES","https://en.wikipedia.org/wiki/Lucent"
"1115","VITESSE SEMICONDUCTOR","https://en.wikipedia.org/wiki/Vitesse_Semiconductor"
"1116","STERLING COMMERCE","https://en.wikipedia.org/wiki/Sterling_Commerce"
"1117","OM GROUP","https://en.wikipedia.org/wiki/OM_Group"
"1118","UNION PACIFIC RESOURCES GROUP",
"1119","ACNIELSEN CORP","https://en.wikipedia.org/wiki/Nielsen_Corporation"
"1120","IMS HEALTH HOLDINGS","https://en.wikipedia.org/wiki/IMS_Health"
"1121","SAFESKIN CORP",
"1122","USA DETERGENTS",
"1123","KRONOS INC","https://en.wikipedia.org/wiki/Kronos_Incorporated"
"1124","MBIA INC","https://en.wikipedia.org/wiki/MBIA"
"1125","ULTRAMAR DIAMOND SHAMROCK","https://en.wikipedia.org/wiki/Diamond_Shamrock"
"1126","FRITZ COS",
"1127","NEWPORT NEWS SHIPBUILDING","https://en.wikipedia.org/wiki/Newport_News_Shipbuilding"
"1128","GUIDANT CORP","https://en.wikipedia.org/wiki/Guidant"
"1129","ANIXTER INTERNATIONAL","https://en.wikipedia.org/wiki/Anixter"
"1130","HORMEL FOODS","https://en.wikipedia.org/wiki/Hormel"
"1131","AUTOZONE INC","https://en.wikipedia.org/wiki/AutoZone"
"1132","NCR CORP","https://en.wikipedia.org/wiki/NCR_Corporation"
"1133","METHODE ELECTRONICS","https://en.wikipedia.org/wiki/Methode_Electronics"
"1134","OXFORD HEALTH PLANS",
"1135","COVANCE INC","https://en.wikipedia.org/wiki/Covance"
"1136","CNO FINANCIAL GROUP","https://en.wikipedia.org/wiki/CNO_Financial_Group"
"1137","ETEC SYSTEMS","https://en.wikipedia.org/wiki/Etec_Systems,_Inc."
"1138","ROBERT HALF INTERNATIONAL","https://en.wikipedia.org/wiki/Robert_Half_International"
"1139","BELDEN INC","https://en.wikipedia.org/wiki/Belden_(electronics_company)"
"1140","CMTSU LIQUIDATION",
"1141","LANDRYS RESTAURANTS","https://en.wikipedia.org/wiki/Landry's,_Inc."
"1142","ULTRATECH INC","https://en.wikipedia.org/wiki/Ultratech"
"1143","UNITED WATER RESOURCES",
"1144","HEALTH NET","https://en.wikipedia.org/wiki/Health_Net"
"1145","TALK AMERICA HOLDINGS",
"1146","AMBAC FINANCIAL GROUP","https://en.wikipedia.org/wiki/Ambac"
"1147","CHECKPOINT SYSTEMS","https://en.wikipedia.org/wiki/Checkpoint_Systems"
"1148","GCI LIBERTY INC",
"1149","HILL-ROM HOLDINGS","https://en.wikipedia.org/wiki/Hill-Rom_Holdings"
"1150","CONSTELLATION BRANDS","https://en.wikipedia.org/wiki/Constellation_Brands"
"1151","SAVIENT PHARMACEUTICALS","https://en.wikipedia.org/wiki/Savient_pharmaceuticals"
"1152","STARBUCKS CORP","https://en.wikipedia.org/wiki/Starbucks"
"1153","DELTA & PINE LAND","https://en.wikipedia.org/wiki/Delta_%26_Pine_Land_Company_of_Mississippi"
"1154","BUCKEYE TECHNOLOGIES",
"1155","CAPITAL ONE FINANCIAL","https://en.wikipedia.org/wiki/Capital_One"
"1156","GYMBOREE CORP","https://en.wikipedia.org/wiki/Gymboree"
"1157","ORTHOSYNETICS INC",
"1158","C-CUBE MICROSYSTEMS",
"1159","PROVIDIAN FINANCIAL","https://en.wikipedia.org/wiki/Providian"
"1160","XSTELOS HOLDINGS",
"1161","SCHWEITZER-MAUDUIT INTERNATIONAL",
"1162","COUNTRYWIDE FINANCIAL",
"1163","LEXMARK INTERNATIONAL INC","https://en.wikipedia.org/wiki/Lexmark"
"1164","AK STEEL HOLDING","https://en.wikipedia.org/wiki/AK_Steel_Holding"
"1165","KULICKE & SOFFA INDUSTRIES",
"1166","WESTWOOD ONE INC","https://en.wikipedia.org/wiki/Westwood_One"
"1167","STEWART ENTERPRISES","https://en.wikipedia.org/wiki/Stewart_Enterprises"
"1168","WASHINGTON MUTUAL","https://en.wikipedia.org/wiki/Washington_Mutual"
"1169","HEALTH MANAGEMENT ASSOC","https://en.wikipedia.org/wiki/Health_Management_Associates_(Florida_company)"
"1170","FINOVA GROUP",
"1171","BORGWARNER INC","https://en.wikipedia.org/wiki/BorgWarner"
"1172","MACDERMID INC",
"1173","VALEANT PHARMACEUTICALS",
"1174","TAILORED BRANDS","https://en.wikipedia.org/wiki/Tailored_Brands"
"1175","BARNES & NOBLE","https://en.wikipedia.org/wiki/Barnes_%26_Noble"
"1176","OLD KENT FINANCIAL",
"1177","BJ'S WHOLESALE CLUB","https://en.wikipedia.org/wiki/BJ's_Wholesale_Club"
"1178","BRADY CORP","https://en.wikipedia.org/wiki/Brady_Corporation"
"1179","RURAL/METRO","https://en.wikipedia.org/wiki/Rural_Metro"
"1180","SPEEDFAM-IPEC",
"1181","OLD REPUBLIC INTERNATIONAL","https://en.wikipedia.org/wiki/Old_Republic_International"
"1182","OWENS-ILLINOIS","https://en.wikipedia.org/wiki/Owens-Illinois"
"1183","MARTIN MARIETTA MATERIALS","https://en.wikipedia.org/wiki/Martin_Marietta_Inc."
"1184","HUNTINGTON BANCSHARES","https://en.wikipedia.org/wiki/Huntington_Bancshares"
"1185","WILHELMINA INTERNATIONAL","https://en.wikipedia.org/wiki/Wilhelmina_Models"
"1186","ROBBINS & MYERS","https://en.wikipedia.org/wiki/Robbins_%26_Myers"
"1187","INNOVEX INC",
"1188","RENAL CARE GROUP",
"1189","CENTRAL PARKING",
"1190","AZZURRA HOLDING",
"1191","GRAFTECH INTERNATIONAL LTD","https://en.wikipedia.org/wiki/GrafTech"
"1192","JLG INDUSTRIES","https://en.wikipedia.org/wiki/JLG_Industries"
"1193","ACTUANT CORP","https://en.wikipedia.org/wiki/Actuant"
"1194","IHEARTMEDIA INC","https://en.wikipedia.org/wiki/IHeartMedia"
"1195","HADCO CORP",
"1196","SOLUTIA INC","https://en.wikipedia.org/wiki/Solutia"
"1197","ELECTROGLAS INC",
"1198","KLA-TENCOR","https://en.wikipedia.org/wiki/KLA-Tencor"
"1199","ANALYSTS INTERNATIONAL",
"1200","HA2003 INC",
"1201","BIGLARI HOLDINGS","https://en.wikipedia.org/wiki/Biglari_Holdings"
"1202","HOLOGIC INC","https://en.wikipedia.org/wiki/Hologic"
"1203","MERITOR INC","https://en.wikipedia.org/wiki/Meritor"
"1204","APPLIED INDUSTRIAL TECH","https://en.wikipedia.org/wiki/Applied_Industrial_Technologies"
"1205","YUM BRANDS","https://en.wikipedia.org/wiki/Yum!_Brands"
"1206","DIME BANCORP","https://en.wikipedia.org/wiki/Dime_Savings_Bank_of_New_York"
"1207","ELECTRO SCIENTIFIC INDUSTRIES","https://en.wikipedia.org/wiki/Electro_Scientific_Industries"
"1208","ASSOCIATED BANC-CORP","https://en.wikipedia.org/wiki/Associated_Banc-Corp"
"1209","QUORUM HEALTH GROUP",
"1210","MEDNAX INC","https://en.wikipedia.org/wiki/Mednax"
"1211","VOLT INFO SCIENCES",
"1212","WISCONSIN CENTRAL TRANSPORTN",
"1213","WATSCO INC","https://en.wikipedia.org/wiki/Watsco"
"1214","CABLE DESIGN TECH CORP",
"1215","HELIX TECHNOLOGY",
"1216","SYNOVUS FINANCIAL","https://en.wikipedia.org/wiki/Synovus"
"1217","MCAFEE INC","https://en.wikipedia.org/wiki/McAfee"
"1218","BB&T","https://en.wikipedia.org/wiki/BB%26T"
"1219","SYNOPSYS INC","https://en.wikipedia.org/wiki/Synopsys"
"1220","D R HORTON","https://en.wikipedia.org/wiki/D._R._Horton"
"1221","GEORGIA-PACIFIC TIMBER",
"1222","CINCINNATI FINANCIAL","https://en.wikipedia.org/wiki/Cincinnati_Financial"
"1223","US ONCOLOGY",
"1224","PULSE ELECTRONICS",
"1225","COOPER COMPANIES","https://en.wikipedia.org/wiki/The_Cooper_Companies"
"1226","US FOODSERVICE","https://en.wikipedia.org/wiki/US_Foods"
"1227","INGREDION INC","https://en.wikipedia.org/wiki/Ingredion"
"1228","BANDAG INC",
"1229","LINENS N THINGS","https://en.wikipedia.org/wiki/Linens_'n_Things"
"1230","LEHMAN BROTHERS HOLDINGS","https://en.wikipedia.org/wiki/Lehman_Brothers"
"1231","POLARIS INDUSTRIES","https://en.wikipedia.org/wiki/Polaris_Industries"
"1232","INTER-TEL INC",
"1233","HUDSON UNITED BANCORP",
"1234","BARNES GROUP","https://en.wikipedia.org/wiki/Barnes_Group"
"1235","COMPUTER TASK GROUP","https://en.wikipedia.org/wiki/Computer_Task_Group"
"1236","CINCINNATI BELL","https://en.wikipedia.org/wiki/Cincinnati_Bell"
"1237","NCS HEALTHCARE INC",
"1238","PAREXEL INTERNATIONAL","https://en.wikipedia.org/wiki/PAREXEL"
"1239","TECHNOLOGY SOLUTIONS",
"1240","CURATIVE HEALTH SERVICES",
"1241","BURR-BROWN","https://en.wikipedia.org/wiki/Burr-Brown_Corporation"
"1242","DAVITA INC",
"1243","GENERAL SEMICONDUCTOR",
"1244","HARMAN INTERNATIONAL INDUSTRIES","https://en.wikipedia.org/wiki/Harman_International_Industries"
"1245","CTS CORP",
"1246","CONSOLIDATED GRAPHICS","https://en.wikipedia.org/wiki/Consolidated_Graphics"
"1247","PSS WORLD MEDICAL","https://en.wikipedia.org/wiki/PSS_World_Medical"
"1248","VLASIC FOODS INTERNATIONAL","https://en.wikipedia.org/wiki/Vlasic_Pickles"
"1249","QUALCOMM INC","https://en.wikipedia.org/wiki/Qualcomm"
"1250","UST CORP",
"1251","NORTH FORK BANCORPORATION","https://en.wikipedia.org/wiki/North_Fork_Bank"
"1252","COMMERCE BANCORP INC","https://en.wikipedia.org/wiki/Commerce_Bancorp"
"1253","DELPHI FINANCIAL GROUP",
"1254","MIDWAY GAMES","https://en.wikipedia.org/wiki/Midway_Games"
"1255","ASSOCIATES FIRST CAP",
"1256","BRIGHTPOINT INC","https://en.wikipedia.org/wiki/BrightPoint"
"1257","GRACO INC",
"1258","ANALOGIC CORP","https://en.wikipedia.org/wiki/Analogic_Corporation"
"1259","HARBINGER CORP","https://en.wikipedia.org/wiki/Harbinger_Corp."
"1260","GATEWAY INC","https://en.wikipedia.org/wiki/Gateway,_Inc."
"1261","QUINTILES TRANSNATIONAL",
"1262","FIRST MIDWEST BANCORP","https://en.wikipedia.org/wiki/First_Midwest_Bancorp"
"1263","INCYTE CORP","https://en.wikipedia.org/wiki/Incyte"
"1264","JONES PHARMA","https://en.wikipedia.org/wiki/Jones_Pharma"
"1265","NEW YORK CMNTY BANCORP","https://en.wikipedia.org/wiki/New_York_Community_Bank"
"1266","ZALE CORP","https://en.wikipedia.org/wiki/Zale_Corporation"
"1267","MARRIOTT INTERNATIONAL","https://en.wikipedia.org/wiki/Marriott_International"
"1268","UNITED BANKSHARES INC",
"1269","COMMSCOPE INC","https://en.wikipedia.org/wiki/CommScope"
"1270","HUTCHINSON TECHNOLOGY","https://en.wikipedia.org/wiki/Hutchinson_Technology"
"1271","WEATHERFORD INTERNATIONAL PLC","https://en.wikipedia.org/wiki/Weatherford_International"
"1272","SVB FINANCIAL GROUP","https://en.wikipedia.org/wiki/Silicon_Valley_Bank"
"1273","SUSQUEHANNA BANCSHARES","https://en.wikipedia.org/wiki/Susquehanna_Bank"
"1274","KEYSPAN CORP","https://en.wikipedia.org/wiki/KeySpan"
"1275","MARCHFIRST INC","https://en.wikipedia.org/wiki/MarchFirst"
"1276","RELIASTAR FINANCIAL",
"1277","MPS GROUP",
"1278","BORDERS GROUP",
"1279","E TRADE FINANCIAL","https://en.wikipedia.org/wiki/E-Trade"
"1280","AVID TECHNOLOGY","https://en.wikipedia.org/wiki/Avid_Technology"
"1281","NAVIENT CORP","https://en.wikipedia.org/wiki/Navient_Corporation"
"1282","NATIONAL INSTRUMENTS","https://en.wikipedia.org/wiki/National_Instruments"
"1283","BANKNORTH GROUP","https://en.wikipedia.org/wiki/TD_Banknorth"
"1284","MERCURY INTERACTIVE","https://en.wikipedia.org/wiki/Mercury_Interactive"
"1285","BINDLEY WESTERN INDUSTRIES",
"1286","GENERAL MOTORS FINL","https://en.wikipedia.org/wiki/GM_Financial"
"1287","TRUSTCO BANK CORP","https://en.wikipedia.org/wiki/TrustCo_Bank"
"1288","PREPAID LEGAL SERVICES","https://en.wikipedia.org/wiki/LegalShield"
"1289","LEAR CORP","https://en.wikipedia.org/wiki/Lear_Corporation"
"1290","MACROMEDIA INC","https://en.wikipedia.org/wiki/Macromedia"
"1291","GOODYS FAMILY CLOTHING","https://en.wikipedia.org/wiki/Goody's_(store)"
"1292","TRANE INC","https://en.wikipedia.org/wiki/Trane"
"1293","SOUTH FINANCIAL GROUP","https://en.wikipedia.org/wiki/South_Financial_Group"
"1294","RALCORP HOLDINGS","https://en.wikipedia.org/wiki/Ralcorp"
"1295","MICROS SYSTEMS","https://en.wikipedia.org/wiki/Micros_Systems"
"1296","PHARMACEUTICAL PROD DEV","https://en.wikipedia.org/wiki/Pharmaceutical_Product_Development"
"1297","ELECTRONIC DATA SYSTEMS","https://en.wikipedia.org/wiki/Electronic_Data_Systems"
"1298","HNC SOFTWARE",
"1299","WESTPOINT STEVENS","https://en.wikipedia.org/wiki/WestPoint_Home"
"1300","PREMIER BANCSHARES",
"1301","HYPERION SOLUTIONS","https://en.wikipedia.org/wiki/Oracle_Hyperion"
"1302","GARDNER DENVER HOLDINGS","https://en.wikipedia.org/wiki/Gardner_Denver"
"1303","FLORIDA ROCK INDUSTRIES",
"1304","MAF BANCORP",
"1305","RELIANCE STEEL & ALUMINUM","https://en.wikipedia.org/wiki/Reliance_Steel_%26_Aluminum_Co."
"1306","ANCHOR BANCORP WISCONSIN",
"1307","NABISCO GROUP HOLDINGS","https://en.wikipedia.org/wiki/RJR_Nabisco"
"1308","ABERCROMBIE & FITCH","https://en.wikipedia.org/wiki/Abercrombie_%26_Fitch"
"1309","NOVA CORP",
"1310","ALLIED WASTE INDUSTRIES","https://en.wikipedia.org/wiki/Allied_Waste_Industries"
"1311","CITRIX SYSTEMS","https://en.wikipedia.org/wiki/Citrix_Systems"
"1312","SIEBEL SYSTEMS","https://en.wikipedia.org/wiki/Siebel_Systems"
"1313","INTUIT INC","https://en.wikipedia.org/wiki/Intuit"
"1314","DOLLAR TREE","https://en.wikipedia.org/wiki/Dollar_Tree"
"1315","SERVICE EXPERTS",
"1316","MEDQUIST INC",
"1317","CAMBRIDGE TECHNOLOGY PARTNER","https://en.wikipedia.org/wiki/Cambridge_Technology_Partners"
"1318","GREENPOINT FINANCIAL",
"1319","PEOPLESOFT INC","https://en.wikipedia.org/wiki/PeopleSoft"
"1320","LIBBEY INC",
"1321","BARR PHARMACEUTICALS","https://en.wikipedia.org/wiki/Barr_Pharmaceuticals"
"1322","RTI INTERNATIONAL METALS","https://en.wikipedia.org/wiki/RTI_International_Metals"
"1323","PACIFIC SUNWEAR CALIF","https://en.wikipedia.org/wiki/PacSun"
"1324","TRIGON HEALTHCARE",
"1325","BIOMATRIX INC",
"1326","SNYDER COMMUNICATIONS","https://en.wikipedia.org/wiki/Snyder_Communications"
"1327","SAFEWAY INC","https://en.wikipedia.org/wiki/Safeway_Inc."
"1328","DPL INC","https://en.wikipedia.org/wiki/DPL_Inc."
"1329","ANCHOR GAMING",
"1330","INSIGHT ENTERPRISES","https://en.wikipedia.org/wiki/Insight_Enterprises"
"1331","TETRA TECH","https://en.wikipedia.org/wiki/Tetra_Tech"
"1332","SPRINT PCS GROUP",
"1333","ORGANOGENESIS INC",
"1334","LASON INC","https://en.wikipedia.org/wiki/Lason"
"1335","JEFFERIES GROUP LLC","https://en.wikipedia.org/wiki/Jefferies_Group"
"1336","MICREL INC",
"1337","DYCOM INDUSTRIES",
"1338","PROVIDENT BANKSHARES",
"1339","CARNIVAL CORP","https://en.wikipedia.org/wiki/Carnival_Corporation_%26_plc"
"1340","DEAN FOODS","https://en.wikipedia.org/wiki/Dean_Foods"
"1341","PENNZOIL-QUAKER STATE","https://en.wikipedia.org/wiki/Pennzoil"
"1342","US BANCORP","https://en.wikipedia.org/wiki/U.S._Bancorp"
"1343","PLANTRONICS INC","https://en.wikipedia.org/wiki/Plantronics"
"1344","EVEREST RE GROUP LTD","https://en.wikipedia.org/wiki/Everest_Re"
"1345","CONVERGYS CORP","https://en.wikipedia.org/wiki/Convergys"
"1346","MICHAEL FOODS",
"1347","LEGATO SYSTEMS",
"1348","CONCORD EFS",
"1349","PRIORITY HEALTHCARE CORP",
"1350","FURNITURE BRANDS INTERNATIONAL","https://en.wikipedia.org/wiki/Furniture_Brands_International"
"1351","SEPRACOR INC","https://en.wikipedia.org/wiki/Sunovion"
"1352","APOLLO EDUCATION GROUP","https://en.wikipedia.org/wiki/Apollo_Education_Group"
"1353","KROLL INC","https://en.wikipedia.org/wiki/Kroll_Inc."
"1354","DENDRITE INTERNATIONAL",
"1355","FACTSET RESEARCH SYSTEMS","https://en.wikipedia.org/wiki/FactSet"
"1356","HORACE MANN EDUCATORS","https://en.wikipedia.org/wiki/Horace_Mann_Educators_Corporation"
"1357","RATIONAL SOFTWARE","https://en.wikipedia.org/wiki/Rational_Software"
"1358","INACOM CORP","https://en.wikipedia.org/wiki/Inacom"
"1359","BIOGEN INC","https://en.wikipedia.org/wiki/Biogen"
"1360","TIMCO AVIATION SERVICES","https://en.wikipedia.org/wiki/TIMCO"
"1361","METALDYNE CORP",
"1362","ESTERLINE TECHNOLOGIES","https://en.wikipedia.org/wiki/Esterline"
"1363","STONE ENERGY","https://en.wikipedia.org/wiki/Stone_Energy_Corporation"
"1364","AMSOUTH BANCORPORATION","https://en.wikipedia.org/wiki/AmSouth_Bancorporation"
"1365","DURA PHARMACEUTICALS",
"1366","TOWER AUTOMOTIVE","https://en.wikipedia.org/wiki/Tower_International"
"1367","PAPA JOHNS INTERNATIONAL","https://en.wikipedia.org/wiki/Papa_John's_Pizza"
"1368","USG CORP","https://en.wikipedia.org/wiki/USG_Corporation"
"1369","SEACOR HOLDINGS","https://en.wikipedia.org/wiki/SEACOR_Holdings"
"1370","ASPEN TECHNOLOGY","https://en.wikipedia.org/wiki/Aspen_Technology"
"1371","ALL AMERICAN GROUP","https://en.wikipedia.org/wiki/All_American_Group"
"1372","C&D TECHNOLOGIES",
"1373","SIMPSON MANUFACTURING","https://en.wikipedia.org/wiki/Simpson_Manufacturing_Company"
"1374","SILICON VALLEY GROUP",
"1375","PRGX GLOBAL",
"1376","UNIVISION COMMUNICATIONS","https://en.wikipedia.org/wiki/Univision_Communications"
"1377","JABIL INC","https://en.wikipedia.org/wiki/Jabil"
"1378","INVESTMENT TECHNOLOGY GROUP","https://en.wikipedia.org/wiki/Investment_Technology_Group"
"1379","RSA SECURITY","https://en.wikipedia.org/wiki/RSA_Security"
"1380","QUIKSILVER INC","https://en.wikipedia.org/wiki/Quiksilver"
"1381","SKYWORKS SOLUTIONS","https://en.wikipedia.org/wiki/Skyworks_Solutions"
"1382","GILEAD SCIENCES","https://en.wikipedia.org/wiki/Gilead_Sciences"
"1383","DBT ONLINE","https://en.wikipedia.org/wiki/DBT_Online_Inc."
"1384","POWERWAVE TECHNOLOGIES","https://en.wikipedia.org/wiki/Powerwave_Technologies"
"1385","AMES DEPT STORES","https://en.wikipedia.org/wiki/Ames_(store)"
"1386","ELKCORP",
"1387","COMMUNITY FIRST BANKSHARES",
"1388","CML HOLDINGS INTERNATIONAL LLC",
"1389","HANGER INC","https://en.wikipedia.org/wiki/Hanger,_Inc."
"1390","HANOVER INSURANCE GROUP","https://en.wikipedia.org/wiki/Hanover_Insurance"
"1391","VERITAS SOFTWARE","https://en.wikipedia.org/wiki/Veritas_Technologies"
"1392","APTIV PLC","https://en.wikipedia.org/wiki/Aptiv"
"1393","READERS DIGEST ASSOCIATION","https://en.wikipedia.org/wiki/Trusted_Media_Brands"
"1394","LENOX GROUP",
"1395","HISPANIC BROADCASTING","https://en.wikipedia.org/wiki/Uforia_Audio_Network"
"1396","LAUREATE EDUCATION INC","https://en.wikipedia.org/wiki/Laureate_International_Universities"
"1397","WELLPOINT HEALTH NETWORKS","https://en.wikipedia.org/wiki/Anthem_(company)"
"1398","ACTION PERFORMANCE COS",
"1399","URS CORP","https://en.wikipedia.org/wiki/URS_Corporation"
"1400","WESLEY JESSEN VISIONCARE",
"1401","AFFILIATED COMPUTER SERVICES","https://en.wikipedia.org/wiki/Affiliated_Computer_Services"
"1402","TRUEBLUE INC",
"1403","REYNOLDS AMERICAN","https://en.wikipedia.org/wiki/Reynolds_American"
"1404","WESTAMERICA BANCORPORATION","https://en.wikipedia.org/wiki/Westamerica_Bank"
"1405","BLANCH E W HOLDINGS",
"1406","FOSSIL GROUP","https://en.wikipedia.org/wiki/Fossil_Group"
"1407","VISIO CORP","https://en.wikipedia.org/wiki/Visio_Corporation"
"1408","BLYTH INC","https://en.wikipedia.org/wiki/Blyth,_Inc."
"1409","HARTE HANKS","https://en.wikipedia.org/wiki/Harte_Hanks"
"1410","NETAPP INC","https://en.wikipedia.org/wiki/NetApp"
"1411","PACIFICARE HEALTH SYSTEMS","https://en.wikipedia.org/wiki/PacifiCare_Health_Systems"
"1412","KEMPER CORP","https://en.wikipedia.org/wiki/Kemper_Corporation"
"1413","UNITED NATURAL FOODS","https://en.wikipedia.org/wiki/United_Natural_Foods"
"1414","SWIFT TRANSPORTATION","https://en.wikipedia.org/wiki/Swift_Transportation"
"1415","ACI WORLDWIDE","https://en.wikipedia.org/wiki/ACI_Worldwide"
"1416","FLYI INC","https://en.wikipedia.org/wiki/FLYi"
"1417","BLACK BOX","https://en.wikipedia.org/wiki/Black_Box_Corporation"
"1418","DST SYSTEMS","https://en.wikipedia.org/wiki/DST_Systems"
"1419","SPECIALTY EQUIPMENT COS",
"1420","AVOCENT CORP","https://en.wikipedia.org/wiki/Avocent"
"1421","CLARIFY INC","https://en.wikipedia.org/wiki/Clarify_Op3nvoice"
"1422","EDGEWATER TECHNOLOGY","https://en.wikipedia.org/wiki/Edgewater_Technology"
"1423","PERFORMANCE FOOD GROUP","https://en.wikipedia.org/wiki/Performance_Food_Group"
"1424","BBVA COMPASS BANCSHARES","https://en.wikipedia.org/wiki/BBVA_Compass"
"1425","REMEDY CORP","https://en.wikipedia.org/wiki/Remedy_Corporation"
"1426","GARTNER INC","https://en.wikipedia.org/wiki/Gartner"
"1427","NORTHWESTERN CORP","https://en.wikipedia.org/wiki/NorthWestern_Corporation"
"1428","NAVIGANT CONSULTING","https://en.wikipedia.org/wiki/Navigant_Consulting"
"1429","MILLENNIUM PHARMACEUTICALS","https://en.wikipedia.org/wiki/Millennium_Pharmaceuticals"
"1430","QLOGIC CORP","https://en.wikipedia.org/wiki/QLogic"
"1431","QUANTUM CORP","https://en.wikipedia.org/wiki/Quantum_Corporation"
"1432","ADTRAN INC","https://en.wikipedia.org/wiki/ADTRAN"
"1433","CONOCO INC","https://en.wikipedia.org/wiki/Conoco"
"1434","WATERS CORP","https://en.wikipedia.org/wiki/Waters_Corporation"
"1435","CALPINE CORP","https://en.wikipedia.org/wiki/Calpine"
"1436","SIX FLAGS ENTERTAINMENT","https://en.wikipedia.org/wiki/Six_Flags"
"1437","MINIMED INC",
"1438","QRS CORP",
"1439","IDEX CORP","https://en.wikipedia.org/wiki/IDEX_Corporation"
"1440","CHITTENDEN CORP","https://en.wikipedia.org/wiki/Chittenden_Corporation"
"1441","ARTESYN TECHNOLOGIES",
"1442","DRIL-QUIP",
"1443","HOOPER HOLMES","https://en.wikipedia.org/wiki/Hooper_Holmes"
"1444","CHOICEPOINT INC",
"1445","AGRIBRANDS INTERNATIONAL",
"1446","MONACO COACH","https://en.wikipedia.org/wiki/Monaco_Coach_Corporation"
"1447","OSTEOTECH INC",
"1448","WEBSTER FINANCIAL","https://en.wikipedia.org/wiki/Webster_Bank"
"1449","OHIO CASUALTY",
"1450","LASER VISION CENTERS",
"1451","MIDWEST AIR GROUP","https://en.wikipedia.org/wiki/Midwest_Air_Group"
"1452","GROUP 1 AUTOMOTIVE","https://en.wikipedia.org/wiki/Group_1_Automotive"
"1453","GLOBAL CROSSING LTD","https://en.wikipedia.org/wiki/Global_Croassing"
"1454","DUQUESNE LIGHT HOLDINGS","https://en.wikipedia.org/wiki/Duquesne_Light_Company"
"1455","STEEL EXCEL",
"1456","MAXIMUS INC","https://en.wikipedia.org/wiki/Maximus_Inc."
"1457","CONCORD COMMUNICATIONS",
"1458","CAESARS ENTERTAINMENT","https://en.wikipedia.org/wiki/Caesars_Entertainment_Corporation"
"1459","OMNOVA SOLUTIONS","https://en.wikipedia.org/wiki/OMNOVA_Solutions"
"1460","NCO GROUP","https://en.wikipedia.org/wiki/NCO_Group"
