task,x,y,visualization,accuracy,rank,time
Retrieve,Nominal,Numerical,BarChart,100,2,8
Retrieve,Nominal,Numerical,BarChart,100,2,12
Retrieve,Nominal,Numerical,BarChart,100,2,8
Retrieve,Nominal,Numerical,BarChart,100,2,9
Retrieve,Nominal,Numerical,BarChart,100,2,8
Retrieve,Nominal,Numerical,BarChart,100,2,13
Retrieve,Nominal,Numerical,BarChart,100,2,10
Retrieve,Nominal,Numerical,BarChart,100,2,13
Retrieve,Nominal,Numerical,BarChart,0,2,8
Retrieve,Nominal,Numerical,BarChart,100,2,7
Retrieve,Nominal,Numerical,BarChart,100,2,7
Retrieve,Nominal,Numerical,BarChart,100,2,6
Retrieve,Numerical,Numerical,BarChart,100,2,14
Retrieve,Numerical,Numerical,BarChart,100,2,14
Retrieve,Numerical,Numerical,BarChart,100,2,8
Retrieve,Numerical,Numerical,BarChart,100,2,5
Retrieve,Numerical,Numerical,BarChart,100,2,11
Retrieve,Numerical,Numerical,BarChart,100,2,5
Retrieve,Numerical,Numerical,BarChart,100,2,6
Retrieve,Numerical,Numerical,BarChart,100,2,13
Retrieve,Numerical,Numerical,BarChart,100,2,7
Retrieve,Numerical,Numerical,BarChart,100,2,16
Retrieve,Numerical,Numerical,BarChart,100,2,9
Retrieve,Numerical,Numerical,BarChart,100,2,9
Retrieve,Numerical,Numerical,BarChart,100,2,10
Retrieve,Numerical,Numerical,BarChart,100,2,8
Retrieve,Numerical,Numerical,BarChart,100,2,6
Retrieve,Numerical,Numerical,BarChart,100,2,3
Retrieve,Ordinal,Numerical,BarChart,100,2,22
Retrieve,Ordinal,Numerical,BarChart,100,2,9
Retrieve,Ordinal,Numerical,BarChart,100,2,9
Retrieve,Ordinal,Numerical,BarChart,100,2,19
Retrieve,Ordinal,Numerical,BarChart,100,2,14
Retrieve,Ordinal,Numerical,BarChart,100,2,9
Retrieve,Ordinal,Numerical,BarChart,100,2,21
Retrieve,Ordinal,Numerical,BarChart,100,2,6
Retrieve,Ordinal,Numerical,BarChart,100,2,4
Retrieve,Ordinal,Numerical,BarChart,100,2,25
Retrieve,Ordinal,Numerical,BarChart,100,2,17
Retrieve,Ordinal,Numerical,BarChart,100,2,19
Retrieve,Ordinal,Numerical,BarChart,0,2,8
Retrieve,Ordinal,Numerical,BarChart,100,2,5
Retrieve,Ordinal,Numerical,BarChart,100,2,9
Retrieve,Ordinal,Numerical,BarChart,100,2,6
Retrieve,Ordinal,Numerical,BarChart,100,2,9
Retrieve,Nominal,Numerical,LineChart,100,2,6
Retrieve,Numerical,Numerical,LineChart,100,2,13
Retrieve,Numerical,Numerical,LineChart,100,2,10
Retrieve,Nominal,Numerical,PieChart,100,2,5
Retrieve,Nominal,Numerical,PieChart,100,2,17
Retrieve,Nominal,Numerical,PieChart,100,2,10
Retrieve,Nominal,Numerical,PieChart,100,2,18
Retrieve,Nominal,Numerical,PieChart,100,2,3
Retrieve,Nominal,Numerical,PieChart,100,2,5
Retrieve,Nominal,Numerical,PieChart,100,2,7
Retrieve,Nominal,Numerical,PieChart,100,2,9
Retrieve,Nominal,Numerical,PieChart,100,2,6
Retrieve,Nominal,Numerical,PieChart,100,2,4
Retrieve,Nominal,Numerical,PieChart,100,2,9
Retrieve,Nominal,Numerical,PieChart,100,2,31
Retrieve,Nominal,Numerical,PieChart,100,2,4
Retrieve,Nominal,Numerical,PieChart,100,2,1
Retrieve,Nominal,Numerical,PieChart,100,2,6
Retrieve,Nominal,Numerical,PieChart,100,2,9
Retrieve,Nominal,Numerical,PieChart,100,2,19
Retrieve,Nominal,Numerical,PieChart,100,2,4
Retrieve,Nominal,Numerical,PieChart,100,2,6
